Palabra Clave,Usuario,Contenido,Fecha y Hora,Enlaces,Respuestas/Menciones,text_clean,hashtags
Cazzu Nicki Nicole comparación,@HerBerazategui,"Altura de cantantes argentinas en comparación a la jefa 
Nicki Nicole 1.45 
Lali 1.54 
María Becerra 1.55 
La joaqui 1.60 
Emilia 1.64 
Tini 1.65 
Cazzu 1.66 
Nathy Peluso 1.70 ",2024-01-12T02:47:20.000Z,"['https://x.com/HerBerazategui', 'https://x.com/HerBerazategui', 'https://x.com/HerBerazategui', 'https://x.com/HerBerazategui/status/1745638561393569854', 'https://x.com/HerBerazategui/status/1745638561393569854/photo/1', 'https://x.com/HerBerazategui/status/1745638561393569854/analytics']",[],"altura de cantantes argentinas en comparación a la jefa 
nicki nicole  
lali  
maría becerra  
la joaqui  
emilia  
tini  
cazzu  
nathy peluso",[]
Cazzu Nicki Nicole comparación,@mamitaquemoral,"Mamichula es el mejor tema que salió desde que está Duki, trueno, nicki Nicole, cazzu y los demás, no existe comparación, es un temazo",2021-07-31T06:57:08.000Z,"['https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral/status/1421364289244438529', 'https://x.com/mamitaquemoral/status/1421364289244438529/analytics']",[],mamichula es el mejor tema que salió desde que está duki trueno nicki nicole cazzu y los demás no existe comparación es un temazo,[]
Cazzu Nicki Nicole comparación,@JManuelMV23,"cazzu es mejor que nicki nicole y no es comparación, es nivel.",2020-09-08T16:30:53.000Z,"['https://x.com/JManuelMV23', 'https://x.com/JManuelMV23', 'https://x.com/JManuelMV23', 'https://x.com/JManuelMV23/status/1303370230828339202', 'https://x.com/JManuelMV23/status/1303370230828339202/analytics']",[],cazzu es mejor que nicki nicole y no es comparación es nivel,[]
Cazzu Nicki Nicole comparación,@bellakonacain,ay no wei neta nicki nicole y cazzu se pasaron d humildes cn sus novios d ahorita a comparación d los q tenían,2024-01-27T01:39:33.000Z,"['https://x.com/bellakonacain', 'https://x.com/bellakonacain', 'https://x.com/bellakonacain', 'https://x.com/bellakonacain/status/1751057320904097961', 'https://x.com/bellakonacain/status/1751057320904097961/analytics']",[],ay no wei neta nicki nicole y cazzu se pasaron d humildes cn sus novios d ahorita a comparación d los q tenían,[]
Cazzu Nicki Nicole comparación,@HerBerazategui,"Altura de cantantes argentinas en comparación a la jefa 
Nicki Nicole 1.45 
Lali 1.54 
María Becerra 1.55 
La joaqui 1.60 
Emilia 1.64 
Tini 1.65 
Cazzu 1.66 
Nathy Peluso 1.70 ",2024-01-12T02:47:20.000Z,"['https://x.com/HerBerazategui', 'https://x.com/HerBerazategui', 'https://x.com/HerBerazategui', 'https://x.com/HerBerazategui/status/1745638561393569854', 'https://x.com/HerBerazategui/status/1745638561393569854/photo/1', 'https://x.com/HerBerazategui/status/1745638561393569854/analytics']",[],"altura de cantantes argentinas en comparación a la jefa 
nicki nicole  
lali  
maría becerra  
la joaqui  
emilia  
tini  
cazzu  
nathy peluso",[]
Cazzu Nicki Nicole comparación,@mamitaquemoral,"Mamichula es el mejor tema que salió desde que está Duki, trueno, nicki Nicole, cazzu y los demás, no existe comparación, es un temazo",2021-07-31T06:57:08.000Z,"['https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral/status/1421364289244438529', 'https://x.com/mamitaquemoral/status/1421364289244438529/analytics']",[],mamichula es el mejor tema que salió desde que está duki trueno nicki nicole cazzu y los demás no existe comparación es un temazo,[]
Cazzu Nicki Nicole comparación,@JManuelMV23,"cazzu es mejor que nicki nicole y no es comparación, es nivel.",2020-09-08T16:30:53.000Z,"['https://x.com/JManuelMV23', 'https://x.com/JManuelMV23', 'https://x.com/JManuelMV23', 'https://x.com/JManuelMV23/status/1303370230828339202', 'https://x.com/JManuelMV23/status/1303370230828339202/analytics']",[],cazzu es mejor que nicki nicole y no es comparación es nivel,[]
Cazzu Nicki Nicole comparación,@bellakonacain,ay no wei neta nicki nicole y cazzu se pasaron d humildes cn sus novios d ahorita a comparación d los q tenían,2024-01-27T01:39:33.000Z,"['https://x.com/bellakonacain', 'https://x.com/bellakonacain', 'https://x.com/bellakonacain', 'https://x.com/bellakonacain/status/1751057320904097961', 'https://x.com/bellakonacain/status/1751057320904097961/analytics']",[],ay no wei neta nicki nicole y cazzu se pasaron d humildes cn sus novios d ahorita a comparación d los q tenían,[]
Cazzu Nicki Nicole comparación,@HerBerazategui,"Altura de cantantes argentinas en comparación a la jefa 
Nicki Nicole 1.45 
Lali 1.54 
María Becerra 1.55 
La joaqui 1.60 
Emilia 1.64 
Tini 1.65 
Cazzu 1.66 
Nathy Peluso 1.70 ",2024-01-12T02:47:20.000Z,"['https://x.com/HerBerazategui', 'https://x.com/HerBerazategui', 'https://x.com/HerBerazategui', 'https://x.com/HerBerazategui/status/1745638561393569854', 'https://x.com/HerBerazategui/status/1745638561393569854/photo/1', 'https://x.com/HerBerazategui/status/1745638561393569854/analytics']",[],"altura de cantantes argentinas en comparación a la jefa 
nicki nicole  
lali  
maría becerra  
la joaqui  
emilia  
tini  
cazzu  
nathy peluso",[]
Cazzu Nicki Nicole comparación,@mamitaquemoral,"Mamichula es el mejor tema que salió desde que está Duki, trueno, nicki Nicole, cazzu y los demás, no existe comparación, es un temazo",2021-07-31T06:57:08.000Z,"['https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral/status/1421364289244438529', 'https://x.com/mamitaquemoral/status/1421364289244438529/analytics']",[],mamichula es el mejor tema que salió desde que está duki trueno nicki nicole cazzu y los demás no existe comparación es un temazo,[]
Cazzu Nicki Nicole comparación,@JManuelMV23,"cazzu es mejor que nicki nicole y no es comparación, es nivel.",2020-09-08T16:30:53.000Z,"['https://x.com/JManuelMV23', 'https://x.com/JManuelMV23', 'https://x.com/JManuelMV23', 'https://x.com/JManuelMV23/status/1303370230828339202', 'https://x.com/JManuelMV23/status/1303370230828339202/analytics']",[],cazzu es mejor que nicki nicole y no es comparación es nivel,[]
Cazzu Nicki Nicole comparación,@bellakonacain,ay no wei neta nicki nicole y cazzu se pasaron d humildes cn sus novios d ahorita a comparación d los q tenían,2024-01-27T01:39:33.000Z,"['https://x.com/bellakonacain', 'https://x.com/bellakonacain', 'https://x.com/bellakonacain', 'https://x.com/bellakonacain/status/1751057320904097961', 'https://x.com/bellakonacain/status/1751057320904097961/analytics']",[],ay no wei neta nicki nicole y cazzu se pasaron d humildes cn sus novios d ahorita a comparación d los q tenían,[]
Cazzu Nicki Nicole comparación,@HerBerazategui,"Altura de cantantes argentinas en comparación a la jefa 
Nicki Nicole 1.45 
Lali 1.54 
María Becerra 1.55 
La joaqui 1.60 
Emilia 1.64 
Tini 1.65 
Cazzu 1.66 
Nathy Peluso 1.70 ",2024-01-12T02:47:20.000Z,"['https://x.com/HerBerazategui', 'https://x.com/HerBerazategui', 'https://x.com/HerBerazategui', 'https://x.com/HerBerazategui/status/1745638561393569854', 'https://x.com/HerBerazategui/status/1745638561393569854/photo/1', 'https://x.com/HerBerazategui/status/1745638561393569854/analytics']",[],"altura de cantantes argentinas en comparación a la jefa 
nicki nicole  
lali  
maría becerra  
la joaqui  
emilia  
tini  
cazzu  
nathy peluso",[]
Cazzu Nicki Nicole comparación,@mamitaquemoral,"Mamichula es el mejor tema que salió desde que está Duki, trueno, nicki Nicole, cazzu y los demás, no existe comparación, es un temazo",2021-07-31T06:57:08.000Z,"['https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral/status/1421364289244438529', 'https://x.com/mamitaquemoral/status/1421364289244438529/analytics']",[],mamichula es el mejor tema que salió desde que está duki trueno nicki nicole cazzu y los demás no existe comparación es un temazo,[]
Cazzu Nicki Nicole comparación,@JManuelMV23,"cazzu es mejor que nicki nicole y no es comparación, es nivel.",2020-09-08T16:30:53.000Z,"['https://x.com/JManuelMV23', 'https://x.com/JManuelMV23', 'https://x.com/JManuelMV23', 'https://x.com/JManuelMV23/status/1303370230828339202', 'https://x.com/JManuelMV23/status/1303370230828339202/analytics']",[],cazzu es mejor que nicki nicole y no es comparación es nivel,[]
Cazzu Nicki Nicole comparación,@bellakonacain,ay no wei neta nicki nicole y cazzu se pasaron d humildes cn sus novios d ahorita a comparación d los q tenían,2024-01-27T01:39:33.000Z,"['https://x.com/bellakonacain', 'https://x.com/bellakonacain', 'https://x.com/bellakonacain', 'https://x.com/bellakonacain/status/1751057320904097961', 'https://x.com/bellakonacain/status/1751057320904097961/analytics']",[],ay no wei neta nicki nicole y cazzu se pasaron d humildes cn sus novios d ahorita a comparación d los q tenían,[]
Cazzu Nicki Nicole comparación,@HerBerazategui,"Altura de cantantes argentinas en comparación a la jefa 
Nicki Nicole 1.45 
Lali 1.54 
María Becerra 1.55 
La joaqui 1.60 
Emilia 1.64 
Tini 1.65 
Cazzu 1.66 
Nathy Peluso 1.70 ",2024-01-12T02:47:20.000Z,"['https://x.com/HerBerazategui', 'https://x.com/HerBerazategui', 'https://x.com/HerBerazategui', 'https://x.com/HerBerazategui/status/1745638561393569854', 'https://x.com/HerBerazategui/status/1745638561393569854/photo/1', 'https://x.com/HerBerazategui/status/1745638561393569854/analytics']",[],"altura de cantantes argentinas en comparación a la jefa 
nicki nicole  
lali  
maría becerra  
la joaqui  
emilia  
tini  
cazzu  
nathy peluso",[]
Cazzu Nicki Nicole comparación,@mamitaquemoral,"Mamichula es el mejor tema que salió desde que está Duki, trueno, nicki Nicole, cazzu y los demás, no existe comparación, es un temazo",2021-07-31T06:57:08.000Z,"['https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral', 'https://x.com/mamitaquemoral/status/1421364289244438529', 'https://x.com/mamitaquemoral/status/1421364289244438529/analytics']",[],mamichula es el mejor tema que salió desde que está duki trueno nicki nicole cazzu y los demás no existe comparación es un temazo,[]
Cazzu Nicki Nicole comparación,@JManuelMV23,"cazzu es mejor que nicki nicole y no es comparación, es nivel.",2020-09-08T16:30:53.000Z,"['https://x.com/JManuelMV23', 'https://x.com/JManuelMV23', 'https://x.com/JManuelMV23', 'https://x.com/JManuelMV23/status/1303370230828339202', 'https://x.com/JManuelMV23/status/1303370230828339202/analytics']",[],cazzu es mejor que nicki nicole y no es comparación es nivel,[]
Nicki Nicole peso,@srwazzn,"La dafnne y mario regresaron, para cuando peso pluma y nicki nicole?",2025-04-21T04:46:09.000Z,"['https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn/status/1914178823551058319', 'https://x.com/srwazzn/status/1914178823551058319/analytics']",[],la dafnne y mario regresaron para cuando peso pluma y nicki nicole,[]
Nicki Nicole peso,@kojirocabj,"Karol g, anuel AA, peso pluma, nicki nicole, Kenia os, la joaqui, enhypen, bad bunny, l-gante, tiago pzk, trueno, YSY A, callejero fino, natanael cano y young miko",2025-04-21T01:55:51.000Z,"['https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj/status/1914135962478592144', 'https://x.com/tobiotop', 'https://x.com/kojirocabj/status/1914135962478592144/analytics']",[],karol g anuel aa peso pluma nicki nicole kenia os la joaqui enhypen bad bunny lgante tiago pzk trueno ysy a callejero fino natanael cano y young miko,[]
Nicki Nicole peso,@Mikajellybb,"Solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de Argentina de Nicki Nicole, en cambio con ustedes todos los días se andan peleando",2025-04-19T20:51:40.000Z,"['https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb/status/1913697025444774108', 'https://x.com/marsi99910', 'https://x.com/gatica___', 'https://x.com/Mikajellybb/status/1913697025444774108/analytics']",[],solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de argentina de nicki nicole en cambio con ustedes todos los días se andan peleando,[]
Nicki Nicole peso,@pyplam5,No todos son como Kenia Aguilar que se coge a peso pluma ex de su amiga nicki Nicole ,2025-04-19T16:59:16.000Z,"['https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5/status/1913638539553546302', 'https://x.com/nohayleypt1', 'https://x.com/yerimua', 'https://x.com/pyplam5/status/1913638539553546302/people', 'https://x.com/pyplam5/status/1913638539553546302/analytics']",[],no todos son como kenia aguilar que se coge a peso pluma ex de su amiga nicki nicole,[]
Nicki Nicole peso,@srwazzn,"La dafnne y mario regresaron, para cuando peso pluma y nicki nicole?",2025-04-21T04:46:09.000Z,"['https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn/status/1914178823551058319', 'https://x.com/srwazzn/status/1914178823551058319/analytics']",[],la dafnne y mario regresaron para cuando peso pluma y nicki nicole,[]
Nicki Nicole peso,@kojirocabj,"Karol g, anuel AA, peso pluma, nicki nicole, Kenia os, la joaqui, enhypen, bad bunny, l-gante, tiago pzk, trueno, YSY A, callejero fino, natanael cano y young miko",2025-04-21T01:55:51.000Z,"['https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj/status/1914135962478592144', 'https://x.com/tobiotop', 'https://x.com/kojirocabj/status/1914135962478592144/analytics']",[],karol g anuel aa peso pluma nicki nicole kenia os la joaqui enhypen bad bunny lgante tiago pzk trueno ysy a callejero fino natanael cano y young miko,[]
Nicki Nicole peso,@Mikajellybb,"Solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de Argentina de Nicki Nicole, en cambio con ustedes todos los días se andan peleando",2025-04-19T20:51:40.000Z,"['https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb/status/1913697025444774108', 'https://x.com/marsi99910', 'https://x.com/gatica___', 'https://x.com/Mikajellybb/status/1913697025444774108/analytics']",[],solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de argentina de nicki nicole en cambio con ustedes todos los días se andan peleando,[]
Nicki Nicole peso,@pyplam5,No todos son como Kenia Aguilar que se coge a peso pluma ex de su amiga nicki Nicole ,2025-04-19T16:59:16.000Z,"['https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5/status/1913638539553546302', 'https://x.com/nohayleypt1', 'https://x.com/yerimua', 'https://x.com/pyplam5/status/1913638539553546302/people', 'https://x.com/pyplam5/status/1913638539553546302/analytics']",[],no todos son como kenia aguilar que se coge a peso pluma ex de su amiga nicki nicole,[]
Nicki Nicole peso,@srwazzn,"La dafnne y mario regresaron, para cuando peso pluma y nicki nicole?",2025-04-21T04:46:09.000Z,"['https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn/status/1914178823551058319', 'https://x.com/srwazzn/status/1914178823551058319/analytics']",[],la dafnne y mario regresaron para cuando peso pluma y nicki nicole,[]
Nicki Nicole peso,@kojirocabj,"Karol g, anuel AA, peso pluma, nicki nicole, Kenia os, la joaqui, enhypen, bad bunny, l-gante, tiago pzk, trueno, YSY A, callejero fino, natanael cano y young miko",2025-04-21T01:55:51.000Z,"['https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj/status/1914135962478592144', 'https://x.com/tobiotop', 'https://x.com/kojirocabj/status/1914135962478592144/analytics']",[],karol g anuel aa peso pluma nicki nicole kenia os la joaqui enhypen bad bunny lgante tiago pzk trueno ysy a callejero fino natanael cano y young miko,[]
Nicki Nicole peso,@Mikajellybb,"Solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de Argentina de Nicki Nicole, en cambio con ustedes todos los días se andan peleando",2025-04-19T20:51:40.000Z,"['https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb/status/1913697025444774108', 'https://x.com/marsi99910', 'https://x.com/gatica___', 'https://x.com/Mikajellybb/status/1913697025444774108/analytics']",[],solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de argentina de nicki nicole en cambio con ustedes todos los días se andan peleando,[]
Nicki Nicole peso,@pyplam5,No todos son como Kenia Aguilar que se coge a peso pluma ex de su amiga nicki Nicole ,2025-04-19T16:59:16.000Z,"['https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5/status/1913638539553546302', 'https://x.com/nohayleypt1', 'https://x.com/yerimua', 'https://x.com/pyplam5/status/1913638539553546302/people', 'https://x.com/pyplam5/status/1913638539553546302/analytics']",[],no todos son como kenia aguilar que se coge a peso pluma ex de su amiga nicki nicole,[]
Nicki Nicole peso,@srwazzn,"La dafnne y mario regresaron, para cuando peso pluma y nicki nicole?",2025-04-21T04:46:09.000Z,"['https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn/status/1914178823551058319', 'https://x.com/srwazzn/status/1914178823551058319/analytics']",[],la dafnne y mario regresaron para cuando peso pluma y nicki nicole,[]
Nicki Nicole peso,@kojirocabj,"Karol g, anuel AA, peso pluma, nicki nicole, Kenia os, la joaqui, enhypen, bad bunny, l-gante, tiago pzk, trueno, YSY A, callejero fino, natanael cano y young miko",2025-04-21T01:55:51.000Z,"['https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj/status/1914135962478592144', 'https://x.com/tobiotop', 'https://x.com/kojirocabj/status/1914135962478592144/analytics']",[],karol g anuel aa peso pluma nicki nicole kenia os la joaqui enhypen bad bunny lgante tiago pzk trueno ysy a callejero fino natanael cano y young miko,[]
Nicki Nicole peso,@Mikajellybb,"Solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de Argentina de Nicki Nicole, en cambio con ustedes todos los días se andan peleando",2025-04-19T20:51:40.000Z,"['https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb/status/1913697025444774108', 'https://x.com/marsi99910', 'https://x.com/gatica___', 'https://x.com/Mikajellybb/status/1913697025444774108/analytics']",[],solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de argentina de nicki nicole en cambio con ustedes todos los días se andan peleando,[]
Nicki Nicole peso,@pyplam5,No todos son como Kenia Aguilar que se coge a peso pluma ex de su amiga nicki Nicole ,2025-04-19T16:59:16.000Z,"['https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5/status/1913638539553546302', 'https://x.com/nohayleypt1', 'https://x.com/yerimua', 'https://x.com/pyplam5/status/1913638539553546302/people', 'https://x.com/pyplam5/status/1913638539553546302/analytics']",[],no todos son como kenia aguilar que se coge a peso pluma ex de su amiga nicki nicole,[]
Nicki Nicole peso,@srwazzn,"La dafnne y mario regresaron, para cuando peso pluma y nicki nicole?",2025-04-21T04:46:09.000Z,"['https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn/status/1914178823551058319', 'https://x.com/srwazzn/status/1914178823551058319/analytics']",[],la dafnne y mario regresaron para cuando peso pluma y nicki nicole,[]
Nicki Nicole peso,@kojirocabj,"Karol g, anuel AA, peso pluma, nicki nicole, Kenia os, la joaqui, enhypen, bad bunny, l-gante, tiago pzk, trueno, YSY A, callejero fino, natanael cano y young miko",2025-04-21T01:55:51.000Z,"['https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj/status/1914135962478592144', 'https://x.com/tobiotop', 'https://x.com/kojirocabj/status/1914135962478592144/analytics']",[],karol g anuel aa peso pluma nicki nicole kenia os la joaqui enhypen bad bunny lgante tiago pzk trueno ysy a callejero fino natanael cano y young miko,[]
Nicki Nicole peso,@Mikajellybb,"Solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de Argentina de Nicki Nicole, en cambio con ustedes todos los días se andan peleando",2025-04-19T20:51:40.000Z,"['https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb/status/1913697025444774108', 'https://x.com/marsi99910', 'https://x.com/gatica___', 'https://x.com/Mikajellybb/status/1913697025444774108/analytics']",[],solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de argentina de nicki nicole en cambio con ustedes todos los días se andan peleando,[]
Nicki Nicole peso,@pyplam5,No todos son como Kenia Aguilar que se coge a peso pluma ex de su amiga nicki Nicole ,2025-04-19T16:59:16.000Z,"['https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5/status/1913638539553546302', 'https://x.com/nohayleypt1', 'https://x.com/yerimua', 'https://x.com/pyplam5/status/1913638539553546302/people', 'https://x.com/pyplam5/status/1913638539553546302/analytics']",[],no todos son como kenia aguilar que se coge a peso pluma ex de su amiga nicki nicole,[]
Nicki Nicole peso,@srwazzn,"La dafnne y mario regresaron, para cuando peso pluma y nicki nicole?",2025-04-21T04:46:09.000Z,"['https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn/status/1914178823551058319', 'https://x.com/srwazzn/status/1914178823551058319/analytics']",[],la dafnne y mario regresaron para cuando peso pluma y nicki nicole,[]
Nicki Nicole peso,@kojirocabj,"Karol g, anuel AA, peso pluma, nicki nicole, Kenia os, la joaqui, enhypen, bad bunny, l-gante, tiago pzk, trueno, YSY A, callejero fino, natanael cano y young miko",2025-04-21T01:55:51.000Z,"['https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj/status/1914135962478592144', 'https://x.com/tobiotop', 'https://x.com/kojirocabj/status/1914135962478592144/analytics']",[],karol g anuel aa peso pluma nicki nicole kenia os la joaqui enhypen bad bunny lgante tiago pzk trueno ysy a callejero fino natanael cano y young miko,[]
Nicki Nicole peso,@Mikajellybb,"Solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de Argentina de Nicki Nicole, en cambio con ustedes todos los días se andan peleando",2025-04-19T20:51:40.000Z,"['https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb/status/1913697025444774108', 'https://x.com/marsi99910', 'https://x.com/gatica___', 'https://x.com/Mikajellybb/status/1913697025444774108/analytics']",[],solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de argentina de nicki nicole en cambio con ustedes todos los días se andan peleando,[]
Nicki Nicole peso,@pyplam5,No todos son como Kenia Aguilar que se coge a peso pluma ex de su amiga nicki Nicole ,2025-04-19T16:59:16.000Z,"['https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5/status/1913638539553546302', 'https://x.com/nohayleypt1', 'https://x.com/yerimua', 'https://x.com/pyplam5/status/1913638539553546302/people', 'https://x.com/pyplam5/status/1913638539553546302/analytics']",[],no todos son como kenia aguilar que se coge a peso pluma ex de su amiga nicki nicole,[]
Nicki Nicole peso,@srwazzn,"La dafnne y mario regresaron, para cuando peso pluma y nicki nicole?",2025-04-21T04:46:09.000Z,"['https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn/status/1914178823551058319', 'https://x.com/srwazzn/status/1914178823551058319/analytics']",[],la dafnne y mario regresaron para cuando peso pluma y nicki nicole,[]
Nicki Nicole peso,@kojirocabj,"Karol g, anuel AA, peso pluma, nicki nicole, Kenia os, la joaqui, enhypen, bad bunny, l-gante, tiago pzk, trueno, YSY A, callejero fino, natanael cano y young miko",2025-04-21T01:55:51.000Z,"['https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj/status/1914135962478592144', 'https://x.com/tobiotop', 'https://x.com/kojirocabj/status/1914135962478592144/analytics']",[],karol g anuel aa peso pluma nicki nicole kenia os la joaqui enhypen bad bunny lgante tiago pzk trueno ysy a callejero fino natanael cano y young miko,[]
Nicki Nicole peso,@Mikajellybb,"Solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de Argentina de Nicki Nicole, en cambio con ustedes todos los días se andan peleando",2025-04-19T20:51:40.000Z,"['https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb/status/1913697025444774108', 'https://x.com/marsi99910', 'https://x.com/gatica___', 'https://x.com/Mikajellybb/status/1913697025444774108/analytics']",[],solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de argentina de nicki nicole en cambio con ustedes todos los días se andan peleando,[]
Nicki Nicole peso,@pyplam5,No todos son como Kenia Aguilar que se coge a peso pluma ex de su amiga nicki Nicole ,2025-04-19T16:59:16.000Z,"['https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5/status/1913638539553546302', 'https://x.com/nohayleypt1', 'https://x.com/yerimua', 'https://x.com/pyplam5/status/1913638539553546302/people', 'https://x.com/pyplam5/status/1913638539553546302/analytics']",[],no todos son como kenia aguilar que se coge a peso pluma ex de su amiga nicki nicole,[]
Nicki Nicole peso,@srwazzn,"La dafnne y mario regresaron, para cuando peso pluma y nicki nicole?",2025-04-21T04:46:09.000Z,"['https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn', 'https://x.com/srwazzn/status/1914178823551058319', 'https://x.com/srwazzn/status/1914178823551058319/analytics']",[],la dafnne y mario regresaron para cuando peso pluma y nicki nicole,[]
Nicki Nicole peso,@kojirocabj,"Karol g, anuel AA, peso pluma, nicki nicole, Kenia os, la joaqui, enhypen, bad bunny, l-gante, tiago pzk, trueno, YSY A, callejero fino, natanael cano y young miko",2025-04-21T01:55:51.000Z,"['https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj', 'https://x.com/kojirocabj/status/1914135962478592144', 'https://x.com/tobiotop', 'https://x.com/kojirocabj/status/1914135962478592144/analytics']",[],karol g anuel aa peso pluma nicki nicole kenia os la joaqui enhypen bad bunny lgante tiago pzk trueno ysy a callejero fino natanael cano y young miko,[]
Nicki Nicole peso,@Mikajellybb,"Solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de Argentina de Nicki Nicole, en cambio con ustedes todos los días se andan peleando",2025-04-19T20:51:40.000Z,"['https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb', 'https://x.com/Mikajellybb/status/1913697025444774108', 'https://x.com/marsi99910', 'https://x.com/gatica___', 'https://x.com/Mikajellybb/status/1913697025444774108/analytics']",[],solo leí eso una vez cuando peleaban por el fútbol los fans mexicanos de peso pluma y los fans de argentina de nicki nicole en cambio con ustedes todos los días se andan peleando,[]
Nicki Nicole peso,@pyplam5,No todos son como Kenia Aguilar que se coge a peso pluma ex de su amiga nicki Nicole ,2025-04-19T16:59:16.000Z,"['https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5', 'https://x.com/pyplam5/status/1913638539553546302', 'https://x.com/nohayleypt1', 'https://x.com/yerimua', 'https://x.com/pyplam5/status/1913638539553546302/people', 'https://x.com/pyplam5/status/1913638539553546302/analytics']",[],no todos son como kenia aguilar que se coge a peso pluma ex de su amiga nicki nicole,[]
